0.0001,3.38620126813908e-08,1.28723594020218e-08,1.39991280123839e-08,1.62990087384356e-08,1.72679546258982e-08,8.83733054677097e-08,8.5567975312753e-08,1.88238211815108e-08,1.88891510024444e-08,1.77059612730436e-08,1.90582761510903e-08,8.81391269845927e-08,8.67703059467788e-08,1.66133566026354e-08,1.63027446688196e-08,1.24349733467132e-08,1.26747541854217e-08
0.0002,5.13611687289382e-08,2.19377624082776e-08,2.35073939932748e-08,2.75757399062645e-08,2.89111034166021e-08,1.25525757768451e-07,1.22340585404613e-07,3.14132434091469e-08,3.14718743785651e-08,2.9954991911263e-08,3.16394178815554e-08,1.25026604571846e-07,1.23586523022352e-07,2.80757118375359e-08,2.7684614233618e-08,2.14118591915983e-08,2.17155163280473e-08
0.0003,6.88603247764855e-08,3.10031654145335e-08,3.30156599741656e-08,3.88524710740935e-08,4.0554252207306e-08,1.62678210069192e-07,1.59113195496473e-07,4.4002665636783e-08,4.40545977546858e-08,4.22040225494825e-08,4.42205596120205e-08,1.61914082159099e-07,1.60402740097926e-07,3.95380670724365e-08,3.90664837984163e-08,3.03887450364834e-08,3.07562784706729e-08
0.0004,8.63594808240329e-08,4.00685684207893e-08,4.25239259550564e-08,5.01292022419224e-08,5.21974009980099e-08,1.99830662369933e-07,1.95885805588333e-07,5.65920878644191e-08,5.66373211308065e-08,5.44530531877018e-08,5.68017013424856e-08,1.98801559746351e-07,1.972189571735e-07,5.10004223073371e-08,5.04483533632147e-08,3.93656308813685e-08,3.97970406132984e-08
0.0005,1.0385863687158e-07,4.91339714270452e-08,5.20321919359472e-08,6.14059334097514e-08,6.38405497887137e-08,2.36983114670674e-07,2.32658415680193e-07,6.91815100920553e-08,6.92200445069272e-08,6.67020838259213e-08,6.93828430729506e-08,2.35689037333604e-07,2.34035174249074e-07,6.24627775422377e-08,6.18302229280131e-08,4.83425167262536e-08,4.88378027559241e-08
0.0006,1.21357792919128e-07,5.8199374433301e-08,6.15404579168381e-08,7.26826645775803e-08,7.54836985794177e-08,2.74135566971415e-07,2.69431025772052e-07,8.17709323196914e-08,8.1802767883048e-08,7.89511144641407e-08,8.19639848034157e-08,2.72576514920857e-07,2.70851391324647e-07,7.39251327771383e-08,7.32120924928115e-08,5.73194025711388e-08,5.78785648985496e-08
0.0007,1.38856948966675e-07,6.72647774395568e-08,7.10487238977289e-08,8.39593957454093e-08,8.71268473701215e-08,3.11288019272156e-07,3.06203635863912e-07,9.43603545473275e-08,9.43854912591686e-08,9.12001451023601e-08,9.45451265338808e-08,3.0946399250811e-07,3.07667608400221e-07,8.53874880120389e-08,8.45939620576099e-08,6.62962884160239e-08,6.69193270411752e-08
0.0008,1.56356105014222e-07,7.63301804458126e-08,8.05569898786197e-08,9.52361269132382e-08,9.87699961608254e-08,3.48440471572897e-07,3.42976245955772e-07,1.06949776774964e-07,1.06968214635289e-07,1.0344917574058e-07,1.07126268264346e-07,3.46351470095363e-07,3.44483825475795e-07,9.68498432469394e-08,9.59758316224083e-08,7.5273174260909e-08,7.59600891838008e-08
0.0009,1.7385526106177e-07,8.53955834520684e-08,9.00652558595106e-08,1.06512858081067e-07,1.10413144951529e-07,3.85592923873638e-07,3.79748856047632e-07,1.195391990026e-07,1.1955093801141e-07,1.15698206378799e-07,1.19707409994811e-07,3.83238947682616e-07,3.81300042551369e-07,1.0831219848184e-07,1.07357701187207e-07,8.42500601057941e-08,8.50008513264264e-08
0.001,1.91354417109317e-07,9.44609864583243e-08,9.95735218404014e-08,1.17789589248896e-07,1.22056293742233e-07,4.22745376174379e-07,4.16521466139492e-07,1.32128621230236e-07,1.32133661387531e-07,1.27947237017018e-07,1.32288551725276e-07,4.20126425269869e-07,4.18116259626942e-07,1.19774553716741e-07,1.18739570752005e-07,9.32269459506792e-08,9.4041613469052e-08
