0.0001,3.76972324876209e-07,3.09446042026168e-07,3.0820907746384e-07,3.94619637276284e-07,3.95818628107572e-07,3.99683624159266e-07,4.01871215963713e-07,4.02211203721263e-07,4.01224258645183e-07,4.04969209173613e-07,4.06696519921879e-07,3.98894149957035e-07,3.99329591949369e-07,3.95315922838587e-07,3.96968412066621e-07,3.08361402254384e-07,3.07938302494565e-07
0.0002,5.26319498083176e-07,4.25576857318785e-07,4.24095270118844e-07,5.52431992674425e-07,5.53874279274674e-07,5.61148097606443e-07,5.63850523442997e-07,5.64050799010425e-07,5.6269461305518e-07,5.67480072552394e-07,5.6933290373052e-07,5.6004208521618e-07,5.60380289705813e-07,5.5341163252724e-07,5.55242167524501e-07,4.23871673336571e-07,4.23628712235817e-07
0.0003,6.75666671290142e-07,5.41707672611401e-07,5.39981462773848e-07,7.10244348072567e-07,7.11929930441775e-07,7.22612571053619e-07,7.25829830922281e-07,7.25890394299589e-07,7.24164967465178e-07,7.29990935931175e-07,7.31969287539162e-07,7.21190020475325e-07,7.21430987462258e-07,7.11507342215892e-07,7.13515922982381e-07,5.39381944418758e-07,5.39319121977067e-07
0.0004,8.25013844497109e-07,6.57838487904017e-07,6.55867655428852e-07,8.68056703470708e-07,8.69985581608878e-07,8.84077044500794e-07,8.87809138401564e-07,8.87729989588754e-07,8.85635321875176e-07,8.92501799309953e-07,8.94605671347805e-07,8.82337955734469e-07,8.82481685218702e-07,8.69603051904544e-07,8.71789678440262e-07,6.54892215500943e-07,6.55009531718318e-07
0.0005,9.74361017704075e-07,7.73969303196635e-07,7.71753848083857e-07,1.02586905886885e-06,1.02804123277598e-06,1.04554151794797e-06,1.04978844588085e-06,1.04956958487792e-06,1.04710567628517e-06,1.05501266268873e-06,1.05724205515645e-06,1.04348589099361e-06,1.04353238297515e-06,1.0276987615932e-06,1.03006343389814e-06,7.70402486583132e-07,7.70699941459569e-07
0.0006,1.12370819091104e-06,8.9010011848925e-07,8.87640040738861e-07,1.18368141426699e-06,1.18609688394308e-06,1.20700599139515e-06,1.21176775336013e-06,1.21140918016708e-06,1.20857603069517e-06,1.21752352606751e-06,1.21987843896509e-06,1.20463382625276e-06,1.20458308073159e-06,1.18579447128185e-06,1.18833718935602e-06,8.85912757665319e-07,8.86390351200821e-07
0.0007,1.27305536411801e-06,1.00623093378187e-06,1.00352623339386e-06,1.34149376966513e-06,1.34415253511019e-06,1.36847046484232e-06,1.37374706083941e-06,1.37324877545624e-06,1.37004638510517e-06,1.38003438944629e-06,1.38251482277373e-06,1.3657817615119e-06,1.36563377848804e-06,1.3438901809705e-06,1.3466109448139e-06,1.0014230287475e-06,1.00208076094207e-06
0.0008,1.42240253732498e-06,1.12236174907448e-06,1.11941242604887e-06,1.49930612506327e-06,1.50220818627729e-06,1.5299349382895e-06,1.5357263683187e-06,1.53508837074541e-06,1.53151673951516e-06,1.54254525282507e-06,1.54515120658238e-06,1.52692969677105e-06,1.52668447624448e-06,1.50198589065915e-06,1.50488470027178e-06,1.11693329982969e-06,1.11777117068332e-06
0.0009,1.57174971053194e-06,1.2384925643671e-06,1.23529861870387e-06,1.65711848046142e-06,1.66026383744439e-06,1.69139941173668e-06,1.69770567579798e-06,1.69692796603457e-06,1.69298709392516e-06,1.70505611620385e-06,1.70778759039102e-06,1.68807763203019e-06,1.68773517400093e-06,1.6600816003478e-06,1.66315845572966e-06,1.23244357091188e-06,1.23346158042457e-06
0.001,1.72109688373891e-06,1.35462337965972e-06,1.35118481135888e-06,1.81493083585956e-06,1.81831948861149e-06,1.85286388518385e-06,1.85968498327727e-06,1.85876756132373e-06,1.85445744833516e-06,1.86756697958263e-06,1.87042397419966e-06,1.84922556728934e-06,1.84878587175737e-06,1.81817731003646e-06,1.82143221118754e-06,1.34795384199407e-06,1.34915199016583e-06
0.0011,1.64106786205033e-06,1.28843904704013e-06,1.2852844975444e-06,1.73065148285577e-06,1.73378521578396e-06,1.76837547684891e-06,1.7747188353417e-06,1.77406940607089e-06,1.76981697748936e-06,1.78235844910659e-06,1.78488871604617e-06,1.76482710765001e-06,1.76437181357839e-06,1.73362825874355e-06,1.73671878454674e-06,1.28197396169924e-06,1.28317776245949e-06
0.0012,1.56103884036175e-06,1.22225471442055e-06,1.21938418372991e-06,1.64637212985198e-06,1.64925094295643e-06,1.68388706851397e-06,1.68975268740614e-06,1.68937125081804e-06,1.68517650664356e-06,1.69714991863054e-06,1.69935345789268e-06,1.68042864801069e-06,1.6799577553994e-06,1.64907920745064e-06,1.65200535790595e-06,1.21599408140442e-06,1.21720353475315e-06
0.0013,1.48100981867318e-06,1.15607038180097e-06,1.15348386991543e-06,1.5620927768482e-06,1.5647166701289e-06,1.59939866017902e-06,1.60478653947058e-06,1.60467309556519e-06,1.60053603579777e-06,1.61194138815448e-06,1.6138181997392e-06,1.59603018837136e-06,1.59554369722041e-06,1.56453015615773e-06,1.56729193126515e-06,1.1500142011096e-06,1.15122930704682e-06
0.0014,1.4009807969846e-06,1.08988604918139e-06,1.08758355610095e-06,1.47781342384441e-06,1.48018239730137e-06,1.51491025184408e-06,1.51982039153501e-06,1.51997494031235e-06,1.51589556495197e-06,1.52673285767844e-06,1.52828294158571e-06,1.51163172873204e-06,1.51112963904143e-06,1.47998110486481e-06,1.48257850462435e-06,1.08403432081477e-06,1.08525507934048e-06
0.0015,1.32095177529602e-06,1.02370171656181e-06,1.02168324228647e-06,1.39353407084062e-06,1.39564812447384e-06,1.43042184350914e-06,1.43485424359945e-06,1.4352767850595e-06,1.43125509410617e-06,1.44152432720238e-06,1.44274768343222e-06,1.42723326909272e-06,1.42671558086244e-06,1.3954320535719e-06,1.39786507798355e-06,1.01805444051995e-06,1.01928085163415e-06
0.0016,1.24092275360744e-06,9.57517383942225e-07,9.55782928471982e-07,1.30925471783683e-06,1.31111385164631e-06,1.3459334351742e-06,1.34988809566389e-06,1.35057862980665e-06,1.34661462326037e-06,1.35631579672634e-06,1.35721242527873e-06,1.34283480945339e-06,1.34230152268345e-06,1.31088300227899e-06,1.31315165134275e-06,9.5207456022513e-07,9.53306623927808e-07
0.0017,1.16089373191886e-06,8.91333051322643e-07,8.89882614657499e-07,1.22497536483305e-06,1.22657957881878e-06,1.26144502683926e-06,1.26492194772832e-06,1.26588047455381e-06,1.26197415241457e-06,1.27110726625029e-06,1.27167716712524e-06,1.25843634981407e-06,1.25788746450446e-06,1.22633395098608e-06,1.22843822470196e-06,8.86094679930304e-07,8.87332396221475e-07
0.0018,1.08086471023028e-06,8.25148718703062e-07,8.23982300843017e-07,1.14069601182926e-06,1.14204530599125e-06,1.17695661850432e-06,1.17995579979276e-06,1.18118231930096e-06,1.17733368156877e-06,1.18589873577424e-06,1.18614190897175e-06,1.17403789017474e-06,1.17347340632548e-06,1.14178489969317e-06,1.14372479806116e-06,8.20114799635484e-07,8.21358168515139e-07
0.0019,1.00083568854171e-06,7.58964386083479e-07,7.58081987028535e-07,1.05641665882547e-06,1.05751103316372e-06,1.09246821016938e-06,1.09498965185719e-06,1.09648416404812e-06,1.09269321072297e-06,1.10069020529819e-06,1.10060665081827e-06,1.08963943053542e-06,1.08905934814649e-06,1.05723584840026e-06,1.05901137142036e-06,7.5413491934066e-07,7.55383940808802e-07
0.002,9.20806666853128e-07,6.92780053463897e-07,6.92181673214052e-07,9.72137305821685e-07,9.72976760336187e-07,1.00797980183443e-06,1.01002350392163e-06,1.01178600879527e-06,1.00805273987717e-06,1.01548167482214e-06,1.01507139266478e-06,1.00524097089609e-06,1.0046452899675e-06,9.72686797107348e-07,9.74297944779562e-07,6.88155039045839e-07,6.89409713102466e-07
0.0021,8.63890910456788e-07,6.45906239998642e-07,6.45502262428925e-07,9.12184283802998e-07,9.12848608029866e-07,9.47791999935473e-07,9.49505945285451e-07,9.5144964428701e-07,9.47764291626884e-07,9.54789813440248e-07,9.54160001024854e-07,9.45121061541755e-07,9.4451766142096e-07,9.1254776441811e-07,9.14045464753207e-07,6.41432947318947e-07,6.42686577995276e-07
0.0022,8.11177565931764e-07,6.02543430015993e-07,6.023175612855e-07,8.56654231054329e-07,8.57157932181948e-07,8.92022490115785e-07,8.93433584703705e-07,8.95542696277769e-07,8.91903483848504e-07,8.98555528257301e-07,8.9772567602376e-07,8.89415434057415e-07,8.88805747353038e-07,8.56846916929539e-07,8.5824042956584e-07,5.98212271695316e-07,5.99463641542474e-07
0.0023,7.62666633278055e-07,5.62691623515948e-07,5.62627569783776e-07,8.05547147575678e-07,8.05904732792432e-07,8.40671272375365e-07,8.41806422176395e-07,8.44065164767542e-07,8.40470316542034e-07,8.46778819273291e-07,8.45768417661493e-07,8.38124088443074e-07,8.37509547763744e-07,8.05584254641638e-07,8.06882839217463e-07,5.58493012174945e-07,5.59740903744063e-07
0.0024,7.18358112495662e-07,5.26350820498508e-07,5.26432287923752e-07,7.58863033367046e-07,7.59089009861316e-07,7.93738346714215e-07,7.94624457703516e-07,7.97017049756331e-07,7.93464789707475e-07,7.9945968648822e-07,7.98288225938059e-07,7.91247024698729e-07,7.90629062653074e-07,7.58759777554402e-07,7.59972693708076e-07,5.22275168757836e-07,5.23518364600041e-07
